,time,inputAngle2,theta2,inputAngle3,theta3,inputAngle4,theta4
217,34.96,1.3412113287556326,1.0584068664841588,-0.3034888318843488,-1.1383885512243588,-0.7536209036853005,-0.817051375908755
218,35.048,1.361827546259765,1.0714496051147666,-0.2703356683883697,-1.1383885512243588,-0.739432920451675,-0.7931499461096553
219,35.139,1.3753884010035249,1.1302659861783835,-0.24762196177422016,-1.148791296892679,-0.7295846250153248,-0.7662870296687394
220,35.236,1.3905180922048492,1.1302659861783835,-0.22132713756843114,-1.148791296892679,-0.7180542734575126,-0.7662870296687394
221,35.361,1.409458564370257,1.1692157866860171,-0.1868051743573159,-1.1606689862534056,-0.7027062502688362,-0.7643240004009337
222,35.476,1.4251966703140833,1.1808784628640445,-0.15655668882815757,-1.2068173702852525,-0.689062605746366,-0.7433686907465916
223,35.557,1.4379224477599561,1.2018367805890402,-0.13089445259326535,-1.194835372923591,-0.6773445514767397,-0.7187111157717065
224,35.642,1.446781202127476,1.2606282660069106,-0.11230792293300461,-1.215160442494137,-0.6687754605937221,-0.7005068818235175
225,35.763,1.459396921706531,1.2606282660069106,-0.0846730450038191,-1.215160442494137,-0.6559073048485308,-0.7005068818235175
226,35.859,1.4743328001303981,1.2758592679460896,-0.04988794276173774,-1.2698760924344714,-0.6394926480637694,-0.691778212923282
227,35.954,1.4841786885206771,1.331564726831236,-0.02549535848522171,-1.3078015951139772,-0.6278374097666118,-0.6741756221069846
228,36.046,1.4935089081094124,1.3572358933144084,-0.001096622622152368,-1.3078015951139772,-0.6160594671407992,-0.6676968770269733
229,36.123,1.502320217168911,1.3572358933144084,0.02330237783688032,-1.3258176636680326,-0.6041611220634134,-0.6676968770269733
230,36.21,1.509066663549841,1.382574821490126,0.043037055204617265,-1.3473197256542635,-0.5944489854694998,-0.6625041277160292
231,36.312,1.5188785354592904,1.39408747072486,0.0737207872867125,-1.3045442776439713,-0.5791905461808212,-0.6457094232013417
232,36.394,1.5259238013051177,1.3981148351768913,0.09753663471047812,-1.217805938967986,-0.5672140575936312,-0.612716671779443
233,36.518,1.5332529919293179,1.4112446058616368,0.12433647143990177,-1.7359450042095235,-0.5535965472722923,-0.5800070165830717
234,36.593,1.539871353245062,1.4352686128093959,0.15082704722265503,3.0419240010986313,-0.5399887985795906,-0.5953789931712163
235,36.686,1.545620074021776,1.4589060606232205,0.17618473497317894,3.0419240010986313,-0.5268244405889267,-0.5648466813851843
236,36.779,1.5505724825098506,1.48114961047341,0.2004083935392972,3.0419240010986313,-0.5141209775968721,-0.5538543924717979
237,36.879,1.5551718455204533,1.493174818057503,0.22566899865827925,3.0419240010986313,-0.5007392574109777,-0.5584539939663574
238,36.954,1.5589403803006041,1.5159064642007427,0.24924619230880343,2.5748634360662868,-0.48812407823106535,-0.5568371024617206
239,37.054,1.562666062793795,1.5159064642007427,0.27654497051683413,2.1025203940537023,-0.47336468588318964,-0.5568371024617206
240,37.13,1.5650367821927609,1.5268685597180067,0.2972996322932341,2.05527425583192,-0.4620322370633593,-0.5339741698853557
241,37.229,1.5671139107432674,1.5273454314033659,0.3193428734455591,2.0169018757383004,-0.44988963765641254,-0.5074066391401855
242,37.335,1.5692188537321552,1.5490606199531038,0.3496114315510923,2.0183163019520665,-0.4330346625117956,-0.5063387415845668
243,37.434,1.5703870272676048,1.5707963267948966,0.3776154484026703,2.0344439357957027,-0.41725056374693437,-0.4947256824842483
244,37.53,1.5707825462476324,1.5819069806925041,0.40125325826087627,2.0054665419441413,-0.40378261249349795,-0.4799395636826522
245,37.613,1.5706323064457997,1.5927708110915593,0.42479425268702,1.967875772019879,-0.3902357461043627,-0.4753131801512256
246,37.69,1.5700004284417544,1.5930148921216156,0.44665596477243846,1.9195673303788037,-0.3775333693622109,-0.47555726118128194
247,37.785,1.5687288340979688,1.6037514244091948,0.4710400510312097,1.892546881191539,-0.3632244541748442,-0.47096729809342674
248,37.866,1.5672034152755956,1.6037514244091948,0.49139579613577045,1.9004207342156394,-0.3511635335797097,-0.44536553921168553
249,37.962,1.5648094110250126,1.6037514244091948,0.5158057314941331,1.8580777801920307,-0.3365586992077222,-0.4198308153453263
250,38.077,1.5613822831136195,1.6152115420418074,0.5431649478227624,1.8580777801920307,-0.32000155759729626,-0.401864882322877
251,38.195,1.5567500730776918,1.626917109496073,0.5728918496037587,1.8406454827333658,-0.3017809246330194,-0.38491347420613087
252,38.307,1.5507824242574673,1.6381102025876018,0.604408908425287,1.8251643853481625,-0.282193055144991,-0.39974018117680243
253,38.395,1.5455026076651923,1.65017464135447,0.6283642993832257,1.7894652726688385,-0.26711339761914904,-0.38694542296490675
254,38.518,1.539741299928912,1.6396528160959412,0.651648083437446,1.7894652726688385,-0.25229356832903815,-0.35175734282912985
255,38.603,1.5318824080539748,1.6396528160959412,0.6799546610224898,1.7714492041147831,-0.23405420309211403,-0.35175734282912985
256,38.689,1.5253756518881931,1.6520126332456342,0.7011312265169544,1.7714492041147831,-0.22024470001828933,-0.36103341497398067
257,38.768,1.5192971167468101,1.6529638491565966,0.7194703821422342,1.749206826145937,-0.20816863162969693,-0.34841957151262526
258,38.884,1.5116871250297923,1.6559557194146033,0.7408309128727878,1.7410082520803711,-0.19396266424757222,-0.30620645529472545
259,38.98,1.5001905916775693,1.6680495250464624,0.770393162680455,1.718956347526728,-0.1740450981375268,-0.3207297993921989
260,39.061,1.4914573195130945,1.6704649792860586,0.7910894752181384,1.682999141792151,-0.1599173965650248,-0.2992240361964491
261,39.166,1.4830980623159464,1.6704649792860586,0.8097247971442721,1.6799497897037743,-0.14706285158814844,-0.2992240361964491
262,39.254,1.4710137685306321,1.6591731129397453,0.8349511673408967,1.6799497897037743,-0.12945330064288188,-0.2702525278723027
263,39.356,1.4604894887735327,1.6730030449021502,0.8555169956307209,1.6799497897037743,-0.11491350185678878,-0.2840824598347076
264,39.459,1.445754192372272,1.6756732655251305,0.8824649538304479,1.660300145146507,-0.09560186443495627,-0.27561215020551666
265,39.612,1.4318995591583183,1.6638600555193146,0.9061297154768981,1.6456561745056635,-0.07838995935448204,-0.24309068550852575
266,39.734,1.4139309244174776,1.6528037723210822,0.934786155435347,1.6316965350728847,-0.05721520126150692,-0.22064718266034378
267,39.909,1.3894453982162238,1.6551030593211034,0.9707471613721421,1.6316965350728847,-0.030098147967180317,-0.21152294959409468
268,40.011,1.3660701921532887,1.6563016204731014,1.002319083223034,1.6069251773076723,-0.005757240231131653,-0.20261403824506896
269,40.126,1.3468304483130364,1.6441936526965082,1.026598203458462,1.5822900735099272,0.013323606450042075,-0.16834903224436792
270,40.211,1.3310055319566756,1.6797382837847623,1.045555339587997,1.5822900735099272,0.02845385700866605,-0.19410134960957248
271,40.345,1.3159453665292478,1.6797382837847623,1.0628306117138133,1.559560844536934,0.04242768282173915,-0.19410134960957248
272,40.459,1.291920066189669,1.6832234576250868,1.088995485081739,1.559560844536934,0.0639481240501066,-0.17484594082614757
273,40.582,1.266533229076799,1.6704649792860586,1.1149773975789756,1.559807758112163,0.085769374360703,-0.12530406101283953
274,40.693,1.246196512779934,1.6756732655251305,1.1346866582124713,1.559807758112163,0.10264330932840852,-0.10487693873023396
275,40.805,1.2211519907529482,1.6648575614228829,1.1577420281591597,1.5182132651839548,0.12275816229613529,-0.06704078544072156
276,40.906,1.1987056032082783,1.6307244819161044,1.17736475231279,1.5182132651839548,0.14021944350645696,0.041175216615090715
